train_loss,epoch,step
3.9954652786254883,93,4699
3.871377468109131,94,4749
3.999998092651367,95,4799
4.023858547210693,96,4849
3.9035348892211914,97,4899
4.110090255737305,98,4949
3.796579599380493,99,4999
