train_loss,epoch,step
4.032567024230957,93,4699
4.037020206451416,94,4749
4.014065742492676,95,4799
4.075406074523926,96,4849
4.05073356628418,97,4899
4.026619911193848,98,4949
3.7339086532592773,99,4999
