train_loss,epoch,step
4.163384914398193,93,4699
3.996936321258545,94,4749
3.8592495918273926,95,4799
3.9164319038391113,96,4849
3.987924098968506,97,4899
3.943099021911621,98,4949
4.079246997833252,99,4999
