train_loss,epoch,step
3.89493989944458,93,4699
3.989072322845459,94,4749
3.888502597808838,95,4799
3.917940139770508,96,4849
3.946024179458618,97,4899
4.094036102294922,98,4949
4.104133129119873,99,4999
