train_loss,epoch,step
3.9928596019744873,93,4699
3.8662283420562744,94,4749
3.892486572265625,95,4799
3.833913564682007,96,4849
3.9413652420043945,97,4899
4.08787727355957,98,4949
3.9038174152374268,99,4999
